Index,Customer Id,First Name,Last Name,City,Country,Phone 1,Phone 2,Email,Subscription Date,Website
59,PPCMQt6fXQTrc1LU8rUW4J02VexSrWM1kg9gxRSXy2NMX76jROcb/5GqJw==,ZzIzdEequJZOER0mxu0i4MEJ6NkNa4+ENmvM37I6PkmR,HVyPyYV4az42Or8tubVMTcKvypVKIIHdENyVrer/KPU=,9pL89dk3761tkPSjeibU5uCUfLR9AMUcjGaYetL/dAVW3+KHMos=,South Georgia and the South Sandwich Islands,IEn5hFqobV/BwgfxR2fHUUWcubnlzLDQH9U7p6WIHMaR3ztlz0YbsxwJWWtDJe0c,nUATrNt0bIxhjE0mAAL9q3/jKerspccYJ5fzAb23wXVvZMH29LnOCg==,65t74UthqMY8DCAHcw1juIZOMyXVLWeoOt9k+D3r+NFF1zG1AaKOf1vzYaf0PLBIpWa3skfD,2020-11-15,Tp/QE4gBnfki5c5ua9Z7mn6LZbuZRgGeOZYy1CtiniOzmsn/Pgp8KOP9nquAXA==
60,MH3WI2Aff4izOOFfrgrroYe0Q3iGzFBxwCqtmsi704dD97aStLLh/ozL+g==,eMuytuQttIqEG6bNiFOCfbPY4ijS/jGF6BP2cw0KBgMD,kFzzplYKdqgpOPnwR72RbmKBabwyc7iVTlBV21LlM/yn,P0cSEaY6Cbb51kGPhwvV9A7RS9BmU2T4/di5dAJlyaNHPbd3kg==,Sao Tome and Principe,ABeYujkgalpc1dd7BA8YzbOFkyL0iEVyFwMzSF2x2hjYFLZBaaoThP8Chatq,xC8P4uq3tr0mzNDShxIrjMoYYi0TDvhgpvu3Wx5/rfYVvtoyfeX93g==,cdS+6VjTp1xGMBA7+vMRPTXZHjWsqZAynMRlTqnnaIvKi13fNlUjDMMq5yZXARKhhPYn,2020-12-20,cn5AdMjNNN3bmJAJPVlFkxKouPU7NAFo234pfCIwrMkkmpNOJSFZFSVFU+PNCQSj
61,9tKo3iMsTAky+qOS94EQedBK2cVaC25FBaEUniCcJm6bOpt7WxIR0WqKKg==,KpyMOHplYjxSHOqv4zQ4LwTorFu7FDBldRx3vCNACj4=,aOwQgSXstg87UQLY+LmZ4+s/lSsl7ZL4zC0TCq/Cs4E=,dS9Bc7IwMvC7KaXWd6Md1rWhNhQ66Q/50AAPcj+3j2JnyF2iO+UgzGrXuQ==,Portugal,zvfxwcrLISRDTBc+0/igfbduR0vOQiIvx+SKJdz3Vf3ENd1r4uJ+U5uvNCQ=,CZgbfam50pQrimygKerZh73ceMJ2TDDnfNzQBORy4sKejsa7CDg8JlEho4Y=,VkW2ZxiuHl68ndqWIo6eUkCaWvMR0atZlxOl03pSpkksROnz+myuzuP+f+69AOMA/Q==,2020-08-21,/d6K7aDEnDAEC2owNopQ8oKgSzHak0zPLJM03L+R50+mazh3DnRE2gYjAFNfLjT5cI+a
62,SnViZtaaBZwGJ4QLvSDiYMSt1YxQaeWeT9NLh1tnN0Pn8bX4RcBzHiNf4A==,WB/OGPr6xVnKrjnJa7p0Tc10GsRUd+ZgTi3ab23ZRGFp2MI=,jvX58Z81Nxor3WHesf8dnU3i9Hymn7gueGaC5ZpNA9FG1g==,oF/Vux6/oQRybptJJkvL062pRh0mbB6AZrByaVvEyMEw4OXtNG0W1u4ZVSEWPQ==,Togo,IAy95n1sca6tjBJ18/ljh9HsvB51esCtVgJHg0i8w4AqJ6CNEWDHIkMaNu8B,f3pr20fcviJNJkb9mVIuAEBAfpnIMcse63aq8elx4ICid53u7EGY4UOMtc6VLKLBXg==,j6p1vct5pNmx0ifYy430GUio87zNHJ3Pqh2vdfKlH19X81KoLfSJ5ukhFpJyWfBLj8kleb+6j17G,2020-12-10,fVTghIKLT35dN+IocHAO/15N2gQN7Fg1+E59pooNYzklza5GKU6/o9s+UKToDLS3BQ==
63,MpSupKwXz3Egt/zHpAcF9r1j4lYarHuTwh8FsCBrlYVmKuJM6bkFv/9dnA==,yF2F1F4OI/KP+dAzTO39BuB/CRfUKvB3ZVNLZBz8KGFL,gv4jt0e+a6r+sviKAlLuFEgw9oYdfpac+xKDUYKGuu+gN0U=,/F40bEWqBQBLZ40DwDc6rb91XYIcjN541F7MyeMKTe1hdJReLJcpf10=,Ethiopia,JulWs2KqAwoM/BIIAGDJkoOv8N72v6cO7fxdl6HXjkOWcZk/qQQYICMTfsLHRUuR,NttXJ7gVtQSyjfPn+UQqyuCST3UQBPpy57MjiQIDcT8e81ho5BLdUq3hnHaZxQ==,x7BAq0+VAaVkeh5ii0dg4fcgszEGGkceQEwB/lVPcF9IX9+s9swfViXjHDvhqGmGVonfr/Q=,2022-03-24,Pd+Qula6lrecxkJWAaj8BWjhfYrZ2poXO7KjSykymHdiVHW67oYwKsCbszApBA==
64,Qyymt31bxvCiyLLjTcQ2VZOWU3jWQorWbdag53onOnSBTTXQWCTO0d7mew==,ob6Vm/ghwIMlJH9090NvfRqd08wvIk+/t76t5pLP+ge8,RM9BPd45QzXsF0W8FQ2Ywmd+XDhTKD+fSWmmb2Ir5E1o+ZYh7c0=,pj3ztgIIhoSbMjXHMo55pHzpIFuJmvmd0vuxdhehK3jyK8rDKNaD,Netherlands,MLWZJjLAfAlHpzYjpV/IMo60dHQ9UG8UozaZdvxskeMIcfErTAl2wg==,YNKRf2R561lGmQGp764P5DgSh5lqbpM8MWYBXDPTPESEZJYU1NyBDuAiNVkl35k=,PZlDaCoaUHMS1aooGqAwT6GLFqvraGFEgG3m2pBi5Xzn9ZtzSVcz7kKFIpCmOrokkUmI/rU=,2022-05-15,wE1v7ny5yGIK17Z6QKkJRB9rDRyrKDczN5c1y9dpnU0S3KHE+qRouuJoTBgAJK3Y/0g=
65,58XGS8R+n5IOulNJX8aShJaXwwIuSHJNm8sY5IC6CqdfJtPV56ULBn2IVg==,D3Nu+Z/ATwWH+fAQomJ0uMYq08VSEN1j2kyiFlAzmo6c3g==,gW6MzWqRkrxIMpo/G83Yq/Y/SWnxbg343MraIOK+BYzP,h/CdmZFZJnhqYEe7uYtBfrrgqNbf7feMYe93JcsEkToL047Q3HMY0Q==,Liberia,5wgSq++cZZBKajCGDz/jTy7jTap6RFNHSP+siyuHd8DnUUvZ3cDXa7XFxndXVYvCKQ==,9iRqI326ygu7EZC1lpXZ0JwdHIl+O9/xtXy5Hu5bPGlToO6TjXt+/NTf/QKU0nx2,VC3xqNTDUs2RuJOM6XLPi5BH19WxKtOQHERJ64mK4is7yAop27SKz9Ir5A0yJhtyUg==,2021-01-02,JMewdPT4vFj+GuJUeU3KyIAnibU/5zGVQqHNxdm7hcIQy0OX8tVDXa7QcvH1
66,WsyCmExRnQvtbMZ0/47hdlx0irfCAqAWVZI8LQsKu83J2Y0wLlxwNrE5DA==,qzhagdf4x72EqmEJj//MnpWu79VAmBjAyrR1IIq5k6aaEOvS,TcPVB5n2+F5KicQ8AjdJUS+oHCj74hbjffKpJb7CI3kInCk=,5KtWc+ETa2vk2+i65wz+qVPqvC6m3A61ocwCJPyntbqItPePGRA=,Lithuania,9RiWI6rRk6Casg7CE+xYh6/rQn/iloXEXd264I8FZJeWy2k3lOogvw==,2ui2gd07P2r0KnpDUZkrXPESgHVWvay6yEgayLPeYKB0KlJ4dak=,77zLXXLLWl0+15p6yjgB1RnXCMPmiInumr+470nwXZzTTG1tzwioNN91Vn+BoZgdXwegmQ==,2021-04-23,Bd5B/XDPp0TUOgLryNUJgRy1lTV7tR1F1z0bW3P1Q2+Hq0psXk1lTNDVugCZC0SC6Q==
67,xBX6AHwiD/D8YLctaXXfxklvPwXvbQqH/5nmTIrl97SpjDSEZ+DSpHBevg==,azC+Ru564ryyV7apAWVenvN70MHFBUDUuKD+n6QSqJVSa5c=,ZLKUi9evInKV61Fyz3prrt4YwnUjAYPn4ME71bstwRpJAg==,lazMxKWNruX4scViSzsNEwiFEXML0gszNfCrwIvm1nqIgEn354I=,New Caledonia,l2+hWfvfDDKClj9vblQ2dpPVbBe+ouSba8SlUEYWaDGVvRdplJ5ZlsXYc3rVfcJC8dM=,Sty+8DWxM+dPp6+zp+WoW8pk7/CNAlrGlVoh54cNKnMqx8GNJe5vBw==,G+BUlw68jmEB1RJb1R5yUWCAPQCqWVMcvhnFtBTy5LakeGLdECYkUUmekCCm5BPzGoM=,2020-01-20,T7kVTvvOeXUyDMoH0i93JhyhSeUPpi+nlCzOTrybrkZN0/wDijjFWoS90kLS1t7OqeC1Q2c=
68,gFCG5PV33QNUf9hbfbHoUEYuK/TN2/9Wct+lJE9EE7+qrQSdYgZOPXZhng==,KMk+2p8uacD8p49bm0YIG+zKmwyQ1SQaLq2Zyt0A6w==,ngUs/b2CTQcFnIsJvYj224rphiHh/tQUxP2wVu1YoRav+gAl,j/nykD4cwNiZHd99pqSFDSbDnJWAJT6jBBBWdCh08bH9xRCiVRKbTxYeMAI=,Kiribati,G2AttvzFlZtfZkM9pOgINBZM82/DxymYUdjVQK8i+5gxNYFloFVn6qdePPU79A==,+aDIxBlEawu4R1AwkLAOz1wcnfpLRz/p2F5dfzCYw8NQVPJl6aRccWHYwIn4,yq3q98ipFWhcFUZPdSQd5PCHA3xaJGghFli9raYGSaxTzWxMqukv+skAGc187EFtBaNbaQfaXVtO,2020-08-18,XQSJlCGebEoVjOlx0pMxp0EYmo+/JeUBnsonnpXZsiBV3eR2tX1xo9ZiqNQNMNPkQ26f
69,xWF1wHHCLWOWY0cm/nXJrJ6g4mI0uV+l/475M2TSCQtq5E6pon2/zepPyQ==,+mmgUoJ3UtYgamjdzxFojsODOvRpiQ1VLCPZsZn9lFoRPSAf,3eRCLu69Oc74AqDsoABNGOq5SZWM2r+rKwpXPJaku4JeVA==,9UU5fPBIpivbEDmuCqZ14BROWOGC6CsTMQ7jRKrGhqvyNFI3,French Southern Territories,mn3KBY/h4l9q/f93P6Qk7MK5KHNM7EO1ROLB8lCeCVi+WqDMRLwZGTJb/AOlLw==,kXMY82whXduwjWxc97QF+hYR1Jmucs1CMj5Zhb939gk2X2raYIhPfIGHqV7fAkaI,IR+BuYwCesrlv422m/5mK+0IYEIFPWgswJwcrz4MbYCNDMhx9mlxNUN34FjvqP9X,2021-01-31,PntiBeRaeHSJsiO+ObAUfK+lk7STF6G6Y3OOcm8t0K9nHfkDxkzzq/pwgVUkKbaGUkS0vlry
70,02R3X1pK0rsr5stWUzpEJZiO14be31Icpyb+kINzaq5AO7PALQDRzy3hcQ==,8IofV3pMqzCnjPgRds3+blz9u/L9UJp3JTGASX9JIQMr,hmxvjncKGP8R8Xq7OmRrIFZAT3bBzOF/dEw+pjSNuuI=,96WZbrRqC+owF2XOoKEU4PGd9G9lV1OUtQ0XykDuC4m7jGrvzBk=,Canada,PGuUkl3spsmiRwvGnEFV0st608rKKiP6co5dm31A2MhCWCa10vg=,Bto95EB8RvMKpWp/SFTdMKwWMkigxxAEoApqvc0ZS6utkBs2KvGt2A==,yghW31X7bqstKfleGJ8mUUId1PgH852Kz3mpkMF1RX0xbTLteM4ELymo57fIJ50=,2020-02-03,/pzmdO5uxiynMzAbdzeSSiQSUB/rldhbT1hEuLlCN6vRmofJihwQyYoHYX90mQ==
71,BrgcDEpsSMrGh+H/FqH4t7UFcSnX/SUiwc+JnVVMGoCQWL0qKzgc00FNiA==,8BvDz1k70f/k8z/Ms/7iV84w5qPqnmvbDsvnVED+uezLy4QSVS8=,l8a70iyXNUinnUE2Zh92i6jCD5sR7ynmMfPxr4mnBOk=,ORZRNeoEm/CNuqJdZ/osnj4tNgCarQRwyuhw6kF8uG54tncQ/04x,Iran,zbZDF/IzWV4SvAFBkNi6N4vSgEvTnnuQPGD/4LKIYEpovdZGq0r2l01zpBU3wA==,hMyDj1pToBsvTaYMRT165jdAW8nFP5XXhaWHuFgz7pMoZYrHVxxX6WStUnCjsA==,DZewBBI+CPdbCIH/Lgnm0fJPYUHfQygc3aeFvW0oXQcYMgTvnqBpA7GQofpV,2021-02-20,TL3QUIBFp1YYBu2Ok2rTXgCTTUdVeUzGbsN+OuXPJ4aNWY+wKwHdzRoQY5v6rwk=
72,AzOjNQ5PbUJj+vCf7b0gr2c8RC+kGsGH3uDt8EEeGWFzaMYfXOO2qXBQVw==,KWXN5gWThr4tzclAB+OwG+CFQ2ueMDIfONZ5sTw/gF/76Zc=,bkVobT7Ze0eE5H4bid4ofLcs4fBZUYfdVVI6U31CmI0=,wzgtMn+eSM+awR19i3CUATd0mHb7TKA+xj5wiIjN0Kuc1ZSWFDQbei8Prww=,Morocco,VVTZqSz4BGriCSt3qp3o4KfjhoEzi1v9tBMdeH98wC+f9xN9BiNeLA==,+W5vH/VfxU82GUAWd5fuz2DBwVGIJoH0O3fygx+KAO2kktgQxvw=,t+u2Bwf86/iSuQAtBdWuAvUouphkGMropzruZAYRsOtLA3q2UykWn4IhUNKHofJ5XJ26RjySQg==,2020-02-23,5eWCkEjfsZUXAPk5wMV93fbjEMZxrzCRuiM3efGdnc+ukXEiYNgEE6DTJlLaSa8po2mz
73,1kPmd0Gyevh/qVjpEhaR1wbOvxPyZknb5QBhY6sqGbmY/1ugoDFOcIKUxA==,3u80hU4zFmAHAiraJgxmB2l9TuRgDlzgVaY2XVgXG45EuxU=,5KC7JqLQDo9V7NIYoIYhS+h8LT/92GTYH3QAu1xvtdEAPw==,bXkJiFU/Oatgjz928WJH0VBj6MbTedqt1vxnNNCqpuNtE1oghrEl1m5xmA==,Zimbabwe,PZ0z9sPS6k0SyCb4gAHdw/Kj7s99renoSHbw40260czddsnzF8CvBfrF3/Y0oCW5+LE=,IEu7tSQZtAstyMuTf6cp1iRlCrwYcZ3tJnIdEalCZXlGC53oALDm3tD37EqRDB4UuqI=,cRgN/XUZOPsQLRoRL3wMSQOvowekOxJCSPa4ZqgM0sV1GOb77eaC5W00QJ/BrjS+/PKo4g==,2020-08-22,ysZ4q/6tNSQeKVRSFbPhoLWjG0ir+YtTu4JgmReBMIj6BgHMdNQHK02OuHU5Lu2a4mL8
74,isejeAtVVqZDRSdqaXMX0//Ul+ueUfqVKquwHTpucXAlsqqRDAiFa0t3yQ==,rqrxx1379WLZE3mmp7X/b9BaeJJyd/FKhoVJtaMicfqD,PkmPSjUqA1RL1yUBMfUEHhgpCLscQkdp4VgK/J1zgnpPlg==,9f4um3x+sDlhwehDe2rL4WBTuQoSghPsFnPgL58jgcWnUxeY5el3,Russian Federation,Pycim2QetWr6Jarrn0a/upVMfFJ5m5ONT88M6/ZiPD3NH7k5UC2UYjp+7HwKEA==,HuO+rUeTpB+TKdPr3w2gxEaPyA6Y0PHHxC4wUGktPsmntq+/dXu6i5mieCagUA==,FJA1ZprSLYINTbi9uPx8HGUHwppCdxmm8NugmP9r4efxJiZBvIcBtl9K4OKNz3HO,2020-02-09,7VOENQpx7LSsTbGL+DE90mzTyk4Q4b5JDnMtIYZixJUAThiGPxRJg6rM1AZ0qzY=
75,a6IvvtdiL943UNLI38Ckuib/5Bh1xio33fPdDrjn5dH9047y4jr+fvhyTA==,C/gUpLr7rbka7ayNnbQk1eUISVUQ/LFXuYjcIDUP7HTfjg==,d3Ng0rbo0MfrLWkG7/CIce9zXB70nMXvly29DKWIbcSb,5qNUxY/ixb1xnVCKpl20DT8ouydwcARVJY4kB7yV0s77mYQ=,Solomon Islands,Nmawrz92PNGzRjXa5uKHddhFqaaNo7K99jA/MKBbQfAC93s58m/cEUIxiPHekW0bKQ==,QO74wO2VoWuzbYrUFaDBKYHMRO3OQ0MNQs3VbULvaYPQ5zXhb/J0tpAuxWdO6ObIioQ=,ti2ql6UdKN+RGCR0UnrUKrhcW7MLsQ+kpBi1pTvm20GbWUYG0tux0eCK0bU1GZaq5+7x430=,2022-01-15,1mAAiP7e8XmPAeokHfqzHVhvVUcwl6XpyvfGBLp1PsD0YvHFaWLqAhBWw7ni0L5JYIMXjIA=
76,Ik447lrVNVTKSy+lEc1FkGUQj7Ed0O8Aqda5TC0oTuJ+JVWhEMAJbClvbA==,et0b3aEYiZz3rT5w1FAo/2bc9DOSoBzRbRSuRgUQ9Z8W,2u8xsvN2xiNZqVUEv5ftCifyeBL0u972vkGbfxdxq5x7fQ==,EqPzNot7D91Kg+39ApMs18LNNTCBmOepPRDGez8i74YiLDC6Nac=,United States Virgin Islands,3x/T6WyMMELGjryePBBV/FGZI7LyNqNPSBHdZl5P/myFWdvZlhdiFvxjlG6wpNSl2g==,Cdex1iJy+4pnp2LcLYbplKrOHqwdjzrIQfcobvktdaF0RBPK7X4dnkk=,M22MxPqktXLQLR4tJYW2hrDbBHT1ezcA9NL6svFZuYjugNgDI1tYrcOk2HITarNpSQyi,2020-07-11,X5kStVGtx5JE3AvJ2HSKibK789Cltmzbf7pmiMtKW1K9yageqFZs6q7rj1Xof0o=
77,NBuCCDgbOUk1Y3XFi9Wd8XLMVPLV9RoG82G6QK0WX0JtvB0b974MLo81KQ==,WN3QH+G0tTQxrbOsMDW8uybzOordKXj+tAGl24S+WDq+fCob,YFUUyd0piqP+/NjzTF7mIcE5Opg4hFOp0L1IAXt1jp4/1A==,Ionz9aR60GAbSIIM8ji/hTkkOeMau8gYM/bajDGyTZpS30oQy647eUc=,Kyrgyz Republic,jsBAxC5rnZaqcDBQ2G7ETQ+7Qz2UeuIeJFuiwCUtPUKp9lY+vwZpXBo=,QeA545M1cTj5Y5zwgBWg3SEmRvJppB6gz4oi/Qn90Kjup6R8yJLHMlTInvuutd4Hrw==,xDQUWmo6XSBUvfzdlbTYI+7KsUnuVXKSPLXz5oAd0fcQwecT5gt36Mzw1UbBPT/sSV1bLKIZz6w=,2021-07-24,53uaZss8dLAHf5Pv2rYDHRwjoA2Tr4wrz0zODpoVItnw7E0DEvlVLb9xSBwhs8XB1A==
78,M6YE+xojkt8L32V8EpAEpjalznciil7MO2080OnPhh7cku0S8ImXIUxm9Q==,0BXf58I5zLaIF0c99sWsZlU/oE60l0tTvgqKBDl+dArDbOs=,XvYjI358YrGgzECswHfvqYUpbft+bj2BQ4V47BmfmK7AtBs=,8tFzasVMVA+QqeEcOJlpKafd/cuvxg7gSCsm0jGqfIjWcLu05M9utfkJvzujrw==,Myanmar,SUc4ToKhAuYph8PFwbnQtphftB+ZCKeUkYTUZ2tNejx6OTQpWEU=,1F1deY444SVzWrTXu+pN1GZZiNFAotonxnLljgsyuCMJUjmbElSKsdpgy5gF,O7EU2tZy65fnq2aVVoxwMo/KmZehXup64jb0DU6FpeNu8InJjZ5qMwHXl8jK3/YktXoQSuCn,2020-10-21,VDoXGjU4grmt1HnE4gi6FtT5ZvcqIcz2Pya7TMedbMAxtWCEmjXMHQo5HumV/w==
79,gNZKtd2IkKnXMl1FM5x8TT4hbfu8TC2ENbjmu2Izo177Z2gqKmhIEcrGpA==,xnsi3KndG/SbqwLhxxBxi8dlNRrKKb6qo1ReUnPDqt3vcA==,kGNBjv3EJ7WA7kQYuqCPewXAtqZ55K1giJ2tapdcR+WJVq/UprE=,ZmrolKI5QahCNqX8OYI39XIuEPqPUYQqzlxYC7hLAGjkbB6LlZfBlqex3ijUYRo=,Dominica,n7wr69orEAc9bdm7bv37DDN/PD0+YPi27z0JQlSJrlDPKH+IUoz0OEjEoCU=,pE5OkDpN55nPJnOxhPj4DESUgtUEP0mnvHtsFiMZCEBG7cWHN9bT8CKLigcsSEE=,3PhhvCNtidjIBdp/IBZSF5+1hYRsoY8SRxUrPvbwfZLjw8/aLlYzL4+b21OZYoAe,2020-06-08,/zRjAZ2Tnajs/0/y+k1K1h7eaIjES2VaByTVUVXKZ6PjfCwy3xBzoZklTnZiWD53AW8=
80,3aOs0p/OwCAnxxZd5HyAIXsmLPKaPYXLxDkkX4jK2GOWshMN/SqhlzjHsQ==,lbuE/+XO8BooyE5HD4CXd/FxobO2NCINB1F8mlZHfTNW9IUwVw==,OH06PRTKhksV/X91QhURzqe1dlyvUg5JD4ShcuaIxD3K,uozFtYosTsM6WJrb0WeyMkC090sgsBctcg+b+XJHy65IIZnhmXo=,Iceland,Mo7EfberlNZR+BspY0JuCc7yuglELusXBWsxttK+AFmx0GmOjIFWSoQwZXYgmSE=,hpIRTenTtmTQ71J+k8SyKFNBojHfbADIl3Vrs31OJ4gC/29uBxzh4KYJPWTL,FuULjcCzUcC64NJ6k/FtKuaORpWstYZ8tjw778mW40rhWchss2CcdLzEempZ41vWWR1m,2020-09-19,7BonpN1TYngy47f5qdy3E22oXhyo1mw3aO47qb7S6LOz9mMkoIVAZk3V77C349y1r2Ab+rg0TBo=
81,iHsy7TONK4B/UGpnzA/A6HcrMF3qQgIHtfjzWVdmnLk4cGQSrFeJzjbXsA==,bUfsI+IwCiBXstiHWaXJxjDUSqRDKKj/c3zxic32KKzd3A==,R2+bB9UqvS9YbyI88E32hbqd9TP3/ug3nCQJh4S9jdQmHlTn,voQvEHYXIEMPZ8bJrY1/57WOvpW0AHvYM5+GGW9LoL6jAC0Wfw==,Micronesia,71MfeH7Ah58JtqN6EeA0H8vNtWh5XeER2DHMNiK+R9bufeqbmxOw2g==,3zlicQ53DLzBaDX159+APnny6I5SX1r/k3QbwtOyvGI21TKWvHKiLw==,WyFHErIqzbHxU4jsJeNkvuEHla7n0yBhO2ZRCFeFcrcXOo1hcRHp7ODzcnVTFDo=,2021-11-13,WhJXCMghvluJuQOiOxaIbIf8v98LfaOOJa65uu94QmwoXyTpheMOw1zU4NmWiNbWRVuo
82,1RNvrdAcX+rfUgOv3qSFoEKJtKOtlhIyM5Hc2EX+P7wSxSBCBBp8li9d+w==,7TUb9JcEJNRFv8LBTsQAQ3lJ68bCMhuO+suzL45fwMaWbyQp,XH4vGuCBVtC069BLVw8w29DhfaKmN/uY+UojB+keXaMv,w046ZyWIOX+pfolEB18vJaXb8TeI4RhjufPiVlgu5m0ihrvfiWkE8gyL,Saint Vincent and the Grenadines,dQ6fueffyXf6GmmSiAwdkiS1DD/JFWCA8x7uEVZyLf8RYUtHoE+Mnsc=,VmO/tzeDPhtANLqz5N/H61Uw0aEs9MzXMTLvVy2fq42FdTRn5vQF+z6YJyIiug==,IneLYI2gohBR/LCONJOz6/IEe/L79BIKorFnje1jolGE+T52jooGtLVTuaxAPpCcyUhT95i9Lifs656P9Q==,2021-09-12,k1P4E5noZhYT3ywKueFuXsp3+yj3OHQHJiGQLnYgfqUFjxrwJD1nnE7i3OdlcH0DgsI8i/9c2AM=
83,LVjsCrhTy52XgU6ZKUY95YQyBvLXToyarC8BvGRvj5phBihjTRnD7ylZFA==,VOsWNZjp6yMBaEyM5xvN2ff8q422zJbEczVOtKOy3birpA==,8RwIZdjThGOtN5Bzf1sTA88rIPBauXQAIbDn8nSAJhs8xw==,QLuRyShzoqrv5vbD2USkBUBAeNv4A3qSw+XXify74UX1n8lvEbgPlQ==,Isle of Man,i4o07CPeXrGiNWo/zjWCo7vCbh9DfLwzacrxrK8HOS9RUtF2zGpmtmU=,aBNZAbF9YEiQeIspEMUeC0npvbgSeouas8tQ8YHZ0az9nnFBPZ01dZRYw1k=,BJvrxDQUB/LlLEKOVoQrG7vSM4eDaNae3X9KwzXEroqUaY6uI3LasrnrjBTFyCVfT4meTmY=,2020-12-28,CYXH8Cmdf/eNEtacvy51sKZSOcAF2X2Si5qccLAIuvykz6Sp9NRIt7aNHr+yGw==
84,s8Acc3UYaPqI+DrfSKtV8L8WFkPx1pNaDIyrvNQo+VbFEY6T1XF2S41EcA==,cUTi7d/F28Wp5Kh03jV7dN/yVQX6TrXOakbTo8DTvfs=,I3Z/XITEFJFb1vvhLVG5mg/hIWzDBAwBtltRDAidz+pijaua,aCHTM9oXwTIwf8GTE1Eixz8AwP5UFzSI8L9jH9CwdkjN0tOQTFBI5bme9HeP,Oman,IOinL2ylLeuErX+v2wTG29YUpalrz8O9ka7U7yL+58o3xU0+/9U=,pmuMqpq2aux4gq01CwPLWcrNX2n2RkHOMEbzrhVBK1qHmXKZ/SnY9VI=,QbfvpXWUirQjufOxNHBcCa2zN6XgFRvKCgfTf7jaC+GVwEA5u1S3PVrBso50NxVubpQ1nh0=,2021-11-15,P6H0X0itpxcigPOZRJ3pCIt71BYaDh+UM6SofuNugO7NlNOFFoOmzPD+7xAr/SdLlnfBp+LKF87W
85,eJnd1heHuyNFCHo+kBAC62Px07k0pyhFm9unbgHkyqc885Y3gVSQPsxYBg==,OjPYSmHSLRTYqx/nQs+fohfGT20lY7lbn4M/PSPmYwEG,PudrrhpiSC5xa6LT/kQqME80v422nbuBECCNsmeEs8U=,MnTQ8oOPgcXgDdQYCl2Wek8zCda94Q0F6Zp8o7zHsvrHppNNY2s=,Fiji,KCJkrbLf94NqU0VAZ7yhq1jcYbolG3DBR3d6rpXNSw4D+qHRR0d2PbFwmqB7XymJmg==,DBuMMghrBs+GsRETdzvMzpK5yiBZB51yg/LdsQMsCwssJ4kw5G4=,AmFUEdvmiEtmGbF3gbcc1hcVfQSfJ2pZnBpy/Khb/n4zyuJzrg0WcM5Q4KBstdqa,2020-02-18,zex5VLZET1HBrisdPXDG2YZdRIW4iPZoOR276VGq05J7+sVgJuCloGVfbHtVfAIKe4w=
86,t9gLTb0WpJbUgxXPTFgNk4/1CvaF74U3mDV6LiN4mvPLqu/P7uB6gP4YQA==,2eurMzuX/nUPYr8hpsK2lSsZMni06eubiEhPXYC2MiU=,2QuVbuFxoWTtUw7QjlNg3yO1O7As9Ud06SNdNCLGt77o/jt5nFk=,mE9MQjKtgZJbCZ0NA5U46cXTvz4wcT/AjDS8Jk3/mfUl5eB88Xj9OCLPMajU,New Zealand,toCQBmgT97QynSixDA0L+sB5uaPwiauKwcxpxNUYCK3+WkOPo7ifPmT4B42A4Q==,zkKhAFnTvK2eDrMDbXCflxgtxqS0PM7/qy9AanawKTmX2+lDX4bcAZchl+gG8Q==,aAc3DpLYBavQxh4U6KDtlXhihKb0Hwtvp4E4ot/Nz26BG0wE4FVNEm5SSBeSmXc=,2022-05-13,m+AsV5sADKkpf3AQrN0jSw511LENH8w13GvY7GEH+8eEFMD0A0s2/aIIb3brGuWN9w==
87,GF0adUHCAzWRAolrKuJB0pzQilrMYNQpFykwxjthbQ4TbtWLLWLxSNBDCg==,7BLRZqk2wYcRhLxC4dDcTfjUb0RztmnMYQxrvy2RFKL5,wOCselD5tcmbZ5uwJHTGugs4Mh1NFjDbi2Q3kSkukkuU,Z6frwew8bvD1rCO3xaJRTaH74Jl/oBpkoRPUpyKYFc3CRhcwKA==,Maldives,2jh5fg+qt/m0im1VeeZFFikc1laIggpYVllnqZJ9prylTNLYaRVao0tk/eCfww==,EkARcBeqHd5NE6Gg/t17fFaPPgGBbd5YJGChj6uQ1tHlNm1n0TvjpuorG7/gZw==,iBGX4paoIuybEHrQ9E7zCoN1Sw8kF7qSWURXsWE8rQIu/TApikglOXUx5yD9Dg==,2020-07-21,s5uLC8qz6ldjbixOT+9gVejIsnqegmj1Yx2DbpNHYnYtkEML0NLWjy0+rMc+kw==
88,dO0025yURH0EwXz9p7msQjNVsufAvnK8w4xzI1ljeBf5RT4J7i8Up8RVWg==,7JnyLfQffatq2vudYo2TDb6/EOeuuNdK7X4YkInBiv5b+w==,3VPDn0A9IpO3d1+0Esl7y36VBGuFxsAW+P4Y2znL0tXfqA==,WOCprpfVyXRrRvOt/Q/TCCa50hrpEJi6RKr/fu+BxNxGkzFDuRC3sj0Idsmg,Benin,f1cp5DUzW289+LO29+fVdbt6SNbvc/GRAO6BOHPUC7E62Y47KF9W9g==,HZ88EeOSXZxjaiV0dV1/oL79q0yAYLxN4fWDHK6vpiVJEVBM6qpiOlsChVT1,eZVDfi1TJEFwU88VI4tkVtF2Ht9uyd29ngOaNQe5/yjngzhMRd5a832ogzqK,2020-11-10,j7I2KE7WzO77xjmwb7hN3yRYJrzijBhd5jLqjuM24+gpDqwBZ+0rRq/OSyrINQ==
